zipcode,total_accounting,total_airport,total_amusement_park,total_art_gallery,total_atm,total_bakery,total_bank,total_bar,total_beauty_salon,total_bicycle_store,total_book_store,total_bowling_alley,total_cafe,total_campground,total_car_dealer,total_car_rental,total_car_repair,total_car_wash,total_casino,total_cemetery,total_church,total_clothing_store,total_convenience_store,total_courthouse,total_dentist,total_department_store,total_doctor,total_drugstore,total_electrician,total_electronics_store,total_finance,total_fire_station,total_florist,total_food,total_funeral_home,total_furniture_store,total_gas_station,total_general_contractor,total_grocery_or_supermarket,total_gym,total_hair_care,total_hardware_store,total_health,total_home_goods_store,total_hospital,total_insurance_agency,total_jewelry_store,total_laundry,total_library,total_liquor_store,total_local_government_office,total_locksmith,total_lodging,total_meal_delivery,total_meal_takeaway,total_movie_rental,total_movie_theater,total_moving_company,total_museum,total_natural_feature,total_night_club,total_painter,total_park,total_parking,total_pet_store,total_pharmacy,total_place_of_worship,total_plumber,total_post_office,total_primary_school,total_real_estate_agency,total_restaurant,total_roofing_contractor,total_route,total_rv_park,total_school,total_shoe_store,total_shopping_mall,total_spa,total_stadium,total_storage,total_store,total_subpremise,total_supermarket,total_tourist_attraction,total_train_station,total_transit_station,total_travel_agency,total_university,total_veterinary_care,total_zoo,total_open_now_False,total_open_now_True,total_open_now_nan,mean_price_level,mean_rating,mean_user_ratings_total,population,population_density_square_miles,housing_units,price_level*rating,user_ratings_total_per_capita,rating_weighed_population_density,log_home_price_to_income_ratios
12740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,2,,4.766666666666667,15.0,1958,26.3,1198,,0.007660878447395302,125.36333333333333,1.170416915356813
14618,0,0,0,0,0,5,0,4,0,0,0,0,8,0,0,0,1,0,0,0,0,8,1,0,0,2,0,1,0,2,2,0,1,32,0,2,0,0,2,0,0,1,2,8,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,4,1,0,0,0,34,0,1,0,0,0,0,0,0,0,53,3,0,2.0,4.371428571428571,281.64285714285717,22602,2336.5,8703,8.742857142857142,0.012460970584145525,10213.842857142856,0.700205890219686
13753,0,0,0,0,1,1,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,1,1,0,0,21,0,0,3,0,1,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,1,0,28,3,6,1.5,4.05945945945946,46.32432432432432,5777,61.6,2210,6.08918918918919,0.008018750964916794,250.06270270270275,1.1292928289460193
11726,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,1,3,0,0,1,0,2,0,2,0,0,0,26,0,5,0,0,1,0,0,3,2,7,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,13,26,0,1.4615384615384617,4.046153846153845,202.61538461538458,20558,8139.9,6350,5.91360946745562,0.009855792616761581,32935.287692307684,1.3968193537037819
11427,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,7,14,6,1.4,3.262962962962963,249.1851851851852,24037,15203.6,7983,4.568148148148148,0.010366734001130973,49608.78370370371,1.8784296227718764
13030,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,0,1.1666666666666667,4.3125,113.875,4057,304.6,1822,5.03125,0.02806877002711363,1313.5875,0.7250802276629543
14555,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,0,2.0,4.380000000000001,274.5,1064,339.2,1047,8.760000000000002,0.25798872180451127,1485.6960000000001,0.9017642086393618
14592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,2.0,4.833333333333333,50.0,192,1151.2,102,9.666666666666666,0.2604166666666667,5564.133333333333,0.9738178307739223
14514,0,0,0,0,1,3,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,1,1,0,0,16,0,3,1,2,2,0,0,0,7,4,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,21,3,2,1.6,3.7884615384615374,81.57692307692308,6821,1822.1,2794,6.06153846153846,0.011959672053499938,6902.955769230767,0.9170391415386254
12847,0,0,0,0,1,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,13,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,12,3,6,2.0,3.2761904761904765,59.714285714285715,413,0.9,1376,6.552380952380953,0.14458664821860948,2.948571428571429,1.3862943611198906
13315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,,4.6,50.0,1543,31.4,766,,0.03240440699935191,144.43999999999997,0.7265821158818643
12981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,,3.325,2.5,2301,21.7,1206,,0.0010864841373315949,72.1525,0.5170877227000796
13368,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1.6666666666666667,4.6,176.2,1063,23.3,582,7.666666666666666,0.16575729068673564,107.17999999999999,0.7489741787421521
13319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1.0,2.25,73.0,811,914.8,328,2.25,0.09001233045622688,2058.2999999999997,0.6350351439697106
13452,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,2,1.0,3.75,91.125,4553,59.7,2152,3.75,0.020014276301339777,223.875,0.7292311029607557
13355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,4.8,37.0,897,30.8,412,,0.04124860646599777,147.84,0.4534781176930665
14506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,1,1,1.3333333333333333,3.7,95.88888888888887,1346,467.2,543,4.933333333333334,0.07123988773320124,1728.64,0.6063835820126062
14905,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,3,4,1.5,3.95625,67.1875,8593,2062.6,4408,5.934374999999999,0.00781886419178401,8160.161249999999,0.7523865510479987
13619,0,0,0,0,2,1,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,2,3,0,0,0,0,1,0,0,2,0,1,26,0,0,2,0,6,0,0,1,1,4,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,23,12,2,1.263157894736842,4.113513513513515,88.91891891891892,10640,97.8,4751,5.1960170697012815,0.008357041251778094,402.30162162162173,0.9287948370591003
14777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,1,1.0,3.983333333333334,315.6666666666667,695,48.4,889,3.983333333333334,0.45419664268585136,192.79333333333335,0.44982863180933796
11795,0,0,0,0,1,3,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,1,1,0,0,25,0,2,0,0,1,0,0,1,3,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,20,19,1,1.6296296296296295,3.97,133.225,24982,4410.4,8121,6.46962962962963,0.005332839644544072,17509.288,1.2832840137746142
13166,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,2,1.0909090909090908,4.283333333333333,194.5,5572,136.5,2391,4.672727272727272,0.03490667623833453,584.675,0.7612794530806859
10977,0,0,0,0,0,4,0,1,0,0,0,0,7,0,2,0,3,0,0,0,0,4,4,0,0,2,0,2,0,2,0,0,0,37,0,4,0,1,5,0,0,1,2,6,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,18,31,0,1.3666666666666667,4.248979591836735,186.51020408163262,64882,5856.3,17004,5.806938775510204,0.0028746062711018866,24883.29918367347,1.992685656740436
14895,0,0,0,1,0,2,0,2,0,0,0,0,4,0,0,0,4,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,30,0,1,0,0,5,0,0,2,1,6,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,29,0,4,0,0,0,0,0,1,0,38,6,2,1.35,4.265217391304348,136.7173913043478,9354,82.4,5059,5.75804347826087,0.014615928084706844,351.4539130434783,0.41619149541093914
12117,0,0,0,0,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,3,1,1.1428571428571428,4.230769230769232,77.61538461538461,3094,69.0,2169,4.835164835164836,0.025085773954552235,291.92307692307696,1.0033460575944584
14625,0,0,0,0,1,2,0,3,0,0,1,0,4,0,0,0,2,0,0,0,0,1,3,0,0,1,0,2,0,3,1,0,0,21,0,3,1,1,2,0,0,3,2,6,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,24,0,1,0,0,0,0,0,0,0,28,6,2,1.5217391304347827,4.011111111111112,183.86111111111111,10122,1326.5,4724,6.103864734299519,0.018164504160354783,5320.73888888889,0.8080432405504656
14067,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,2,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,15,1,4,1.0,3.82,40.5,5328,107.6,2210,3.82,0.007601351351351352,411.032,0.8480911964065995
12169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,4.8,54.0,222,23.3,105,,0.24324324324324326,111.84,0.520429395601726
14732,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,7,1,2,,3.6,24.5,133,59.4,67,,0.18421052631578946,213.84,0.35162615106227935
11729,0,0,0,0,0,5,0,2,0,0,0,0,8,0,0,0,1,0,0,0,0,5,4,0,0,1,0,2,0,3,0,0,0,35,0,2,0,0,3,0,0,3,3,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,31,0,1,0,0,0,0,0,0,0,23,25,2,1.648648648648649,4.144,328.66,27419,4376.2,9235,6.832000000000002,0.011986578649841352,18134.9728,1.3845344836342939
14423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,12,0,1,1,1,2,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,20,1,5,1.125,3.5038461538461543,60.92307692307693,4631,91.7,1992,3.9418269230769236,0.013155490590169926,321.3026923076924,0.8154044966112498
13409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,4.9,35.0,2519,73.1,1033,,0.013894402540690751,358.19,0.525351146276998
10460,0,0,0,0,0,3,0,2,0,0,0,0,8,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,34,0,1,0,0,7,0,0,2,0,2,0,0,1,0,0,2,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,0,0,0,0,14,26,7,1.1111111111111112,4.010638297872342,261.14893617021283,59505,45341.2,21458,4.456264775413714,0.0043886889533688404,181847.15319148943,2.7318593901177146
10009,0,0,0,0,0,4,0,9,0,1,0,0,17,0,0,0,0,0,0,0,0,4,5,0,0,0,0,2,0,2,0,0,0,45,0,1,0,0,2,0,0,3,3,2,0,0,0,0,0,4,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,15,41,0,1.8235294117647056,4.3285714285714265,189.51785714285717,57925,93905.6,31293,7.893277310924365,0.0032717800110980953,406477.097142857,2.290850823131528
10986,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,2,2,1.5,3.2428571428571433,226.57142857142856,1791,165.8,580,4.864285714285715,0.12650554359097071,537.6657142857144,1.1334612936272512
14414,0,0,0,0,1,3,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,25,0,1,1,2,2,0,0,0,1,5,0,0,0,1,0,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,28,5,4,1.2666666666666666,3.9513513513513523,156.78378378378378,7101,180.7,3162,5.005045045045046,0.022079113333866186,714.0091891891893,0.9196874978173508
12853,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,1.5714285714285714,4.366666666666666,130.88888888888889,1577,18.1,1262,6.8619047619047615,0.08299866131191432,79.03666666666666,1.26899066261789
12743,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2.0,4.540000000000001,156.4,413,50.4,331,9.080000000000002,0.37869249394673127,228.81600000000003,1.3774465684702801
